3
0;2;4;6;8;10;12;14;16;18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64;66;68;70;
100;102;104;106;108;110;112;114;116;118;120;122;124;126;128;130;132;134;136;138;140;142;144;146;148;150;152;154;156;158;160;162;164;166;168;170;172;174;176;178;180;
0;180;;;0.125;Overhang volume could not be generated
0;100;8.281349;9.622749;0.000215;
2;100;8.216811;9.6037;0.000213;
4;100;8.157874;9.580141;0.000211;
6;100;8.104605;9.574067;0.000209;
8;100;8.056939;9.689414;0.000211;
10;100;8.014839;9.636273;0.000208;
12;100;8.038968;9.745653;0.000211;
14;100;8.064877;9.770922;0.000213;
16;100;8.092149;9.768706;0.000213;
18;100;8.120406;9.860309;0.000216;
20;100;8.149309;10.075488;0.000222;
22;100;8.178516;10.100853;0.000223;
24;100;8.207863;10.177466;0.000225;
26;100;8.237091;10.292702;0.000229;
28;100;8.265839;10.343566;0.000231;
30;100;8.293716;10.561933;0.000236;
32;100;8.32042;10.625348;0.000239;
34;100;8.345623;10.741165;0.000242;
36;100;8.368858;10.953044;0.000247;
38;100;8.389736;11.042998;0.00025;
40;100;8.407743;11.182802;0.000254;
42;100;8.42229;11.398647;0.000259;
44;100;8.432758;11.671779;0.000266;
46;100;8.438422;11.893812;0.000271;
48;100;8.438362;12.087657;0.000275;
50;100;8.431545;12.453196;0.000283;
52;100;8.416667;12.573464;0.000285;
54;100;8.392154;13.050392;0.000295;
56;100;8.356108;13.389584;0.000302;
58;100;8.306113;13.817728;0.00031;
60;100;8.239226;14.240591;0.000317;
62;100;8.151805;14.814901;0.000326;
64;100;8.039159;15.300642;0.000332;
66;100;7.89543;15.835551;0.000337;
68;100;7.713118;16.610548;0.000346;
0;102;8.768209;9.89256;0.000234;
2;102;8.694437;9.944529;0.000233;
4;102;8.624455;9.890417;0.00023;
6;102;8.557978;9.84784;0.000227;
8;102;8.494854;9.869493;0.000226;
10;102;8.434864;9.828592;0.000224;
12;102;8.37794;9.891978;0.000224;
14;102;8.36187;9.943095;0.000224;
16;102;8.346691;9.878444;0.000222;
18;102;8.331971;9.976679;0.000224;
20;102;8.317488;10.199252;0.000229;
22;102;8.30308;10.215542;0.000229;
24;102;8.288339;10.224983;0.000229;
26;102;8.272945;10.246342;0.000229;
28;102;8.256543;10.545374;0.000235;
30;102;8.238742;10.627381;0.000236;
32;102;8.219126;10.64969;0.000236;
34;102;8.197205;10.901463;0.000241;
36;102;8.172477;11.040784;0.000243;
38;102;8.144505;11.1509;0.000245;
40;102;8.112612;11.391435;0.000249;
42;102;8.076096;11.5204;0.000251;
44;102;8.0343;11.808624;0.000256;
46;102;7.986236;11.983295;0.000258;
48;102;7.930912;12.250624;0.000262;
50;102;7.867146;12.444524;0.000264;
52;102;7.793559;12.804055;0.000269;
54;102;7.708516;13.102346;0.000272;
56;102;7.609997;13.40227;0.000275;
58;102;7.495742;13.678326;0.000277;
60;102;7.362847;14.166881;0.000281;
62;102;7.207982;14.575887;0.000283;
64;102;7.027095;15.087319;0.000286;
66;102;6.814992;15.642515;0.000288;
68;102;6.565877;16.352425;0.00029;
70;102;6.272376;17.004108;0.000288;
0;104;8.911933;10.150622;0.000244;
2;104;8.825802;10.137226;0.000241;
4;104;8.742517;10.138867;0.000239;
6;104;8.661901;10.086939;0.000236;
8;104;8.583678;10.004787;0.000232;
10;104;8.507593;10.044717;0.000231;
12;104;8.43346;9.992906;0.000227;
14;104;8.361286;9.997914;0.000226;
16;104;8.31718;10.10637;0.000227;
18;104;8.273333;10.063957;0.000225;
20;104;8.229207;10.300606;0.000229;
22;104;8.184513;10.30054;0.000227;
24;104;8.138961;10.442395;0.000229;
26;104;8.092189;10.485295;0.000229;
28;104;8.043781;10.618149;0.00023;
30;104;7.993385;10.716159;0.000231;
32;104;7.940499;10.862395;0.000233;
34;104;7.884759;10.917562;0.000232;
36;104;7.825519;11.086965;0.000234;
38;104;7.762227;11.189017;0.000234;
40;104;7.694239;11.43595;0.000237;
42;104;7.620895;11.633773;0.000239;
44;104;7.541315;11.810519;0.00024;
46;104;7.454722;12.011824;0.000242;
48;104;7.360072;12.133943;0.000241;
50;104;7.256151;12.408319;0.000243;
52;104;7.141641;12.729491;0.000245;
54;104;7.014956;12.960374;0.000245;
56;104;6.874352;13.18586;0.000245;
58;104;6.717787;13.591561;0.000246;
60;104;6.542692;13.958627;0.000246;
62;104;6.34627;14.327618;0.000245;
64;104;6.125088;14.959674;0.000247;
66;104;5.875475;15.352934;0.000243;
68;104;5.59264;15.994405;0.000241;
70;104;5.27141;16.55275;0.000235;
0;106;8.903953;10.335328;0.000248;
2;106;8.804945;10.295894;0.000245;
4;106;8.708352;10.291514;0.000242;
6;106;8.613867;10.264655;0.000239;
8;106;8.521327;10.254431;0.000236;
10;106;8.430395;10.183388;0.000232;
12;106;8.340842;10.217955;0.00023;
14;106;8.252454;10.176496;0.000227;
16;106;8.165404;10.186171;0.000224;
18;106;8.098004;10.331809;0.000226;
20;106;8.030345;10.296257;0.000223;
22;106;7.96174;10.419394;0.000224;
24;106;7.891831;10.494489;0.000223;
26;106;7.820358;10.418112;0.00022;
28;106;7.74686;10.724487;0.000224;
30;106;7.670909;10.779846;0.000223;
32;106;7.592153;10.963366;0.000225;
34;106;7.51001;11.041066;0.000224;
36;106;7.424047;11.180165;0.000224;
38;106;7.333539;11.278494;0.000223;
40;106;7.237956;11.3945;0.000222;
42;106;7.136741;11.672811;0.000225;
44;106;7.029054;11.822329;0.000224;
46;106;6.913736;12.015122;0.000224;
48;106;6.790232;12.213456;0.000224;
50;106;6.657398;12.32845;0.000221;
52;106;6.513946;12.512313;0.00022;
54;106;6.358553;12.935259;0.000222;
56;106;6.189722;13.174727;0.00022;
58;106;6.005603;13.44571;0.000218;
60;106;5.804264;13.889053;0.000217;
62;106;5.58341;14.281516;0.000215;
64;106;5.340585;14.605124;0.00021;
66;106;5.072587;15.135581;0.000207;
68;106;4.776445;15.685347;0.000202;
70;106;4.448519;16.149337;0.000194;
0;108;8.822804;10.453431;0.000249;
2;108;8.710807;10.499027;0.000247;
4;108;8.601131;10.479627;0.000243;
6;108;8.493298;10.39989;0.000238;
8;108;8.387122;10.300299;0.000233;
10;108;8.282299;10.374754;0.000232;
12;108;8.178517;10.339026;0.000228;
14;108;8.075581;10.274307;0.000224;
16;108;7.973359;10.391495;0.000224;
18;108;7.872019;10.374325;0.00022;
20;108;7.784056;10.452457;0.000219;
22;108;7.69534;10.428114;0.000216;
24;108;7.605136;10.483327;0.000215;
26;108;7.513116;10.679761;0.000216;
28;108;7.418867;10.739496;0.000215;
30;108;7.322024;10.793084;0.000213;
32;108;7.222131;10.880348;0.000212;
34;108;7.118799;11.118462;0.000214;
36;108;7.011286;11.229964;0.000212;
38;108;6.899296;11.336804;0.000211;
40;108;6.782177;11.479487;0.00021;
42;108;6.659295;11.645142;0.000209;
44;108;6.529945;11.740517;0.000207;
46;108;6.393419;11.90176;0.000205;
48;108;6.248604;12.148944;0.000205;
50;108;6.095008;12.341679;0.000203;
52;108;5.931311;12.619949;0.000202;
54;108;5.756549;12.789757;0.000199;
56;108;5.569344;13.151434;0.000198;
58;108;5.368334;13.41039;0.000194;
60;108;5.151955;13.641994;0.00019;
62;108;4.918382;14.088894;0.000187;
64;108;4.665768;14.379401;0.000181;
66;108;4.391952;14.872116;0.000176;
68;108;4.094971;15.227801;0.000168;
70;108;3.772442;15.832385;0.000161;
0;110;8.708687;10.71012;0.000252;
2;110;8.583873;10.595133;0.000245;
4;110;8.461167;10.566626;0.000241;
6;110;8.34039;10.582164;0.000238;
8;110;8.221127;10.556789;0.000234;
10;110;8.103045;10.462469;0.000229;
12;110;7.985802;10.421475;0.000225;
14;110;7.869288;10.443778;0.000222;
16;110;7.753304;10.432557;0.000218;
18;110;7.637573;10.459523;0.000216;
20;110;7.522261;10.483717;0.000213;
22;110;7.415749;10.562691;0.000211;
24;110;7.308007;10.556078;0.000208;
26;110;7.198374;10.590439;0.000206;
28;110;7.086479;10.70032;0.000205;
30;110;6.972008;10.88359;0.000205;
32;110;6.854533;10.99081;0.000203;
34;110;6.733569;11.010553;0.0002;
36;110;6.608701;11.239804;0.0002;
38;110;6.479446;11.312204;0.000198;
40;110;6.345317;11.409069;0.000195;
42;110;6.20572;11.509399;0.000193;
44;110;6.059881;11.762113;0.000192;
46;110;5.907419;11.950454;0.00019;
48;110;5.747461;12.10616;0.000188;
50;110;5.57919;12.288636;0.000185;
52;110;5.401893;12.514591;0.000182;
54;110;5.214657;12.57872;0.000177;
56;110;5.016115;12.89934;0.000175;
58;110;4.805621;13.181867;0.000171;
60;110;4.581806;13.539154;0.000167;
62;110;4.343292;13.729757;0.000161;
64;110;4.088892;14.231764;0.000157;
66;110;3.817088;14.594034;0.00015;
68;110;3.526563;15.001628;0.000143;
70;110;3.216165;15.389046;0.000134;
0;112;8.584308;10.862807;0.000252;
2;112;8.446554;10.808642;0.000246;
4;112;8.311087;10.673907;0.000239;
6;112;8.177512;10.69001;0.000236;
8;112;8.045457;10.687215;0.000232;
10;112;7.914584;10.621246;0.000227;
12;112;7.784477;10.622657;0.000223;
14;112;7.655043;10.604072;0.000219;
16;112;7.526048;10.479647;0.000213;
18;112;7.397247;10.477301;0.000209;
20;112;7.268452;10.520031;0.000206;
22;112;7.13971;10.534927;0.000203;
24;112;7.016173;10.588603;0.0002;
26;112;6.89119;10.576893;0.000197;
28;112;6.764134;10.705049;0.000195;
30;112;6.634648;10.903883;0.000195;
32;112;6.502383;10.958283;0.000192;
34;112;6.366949;11.031867;0.000189;
36;112;6.227911;11.104701;0.000187;
38;112;6.084812;11.250273;0.000185;
40;112;5.93727;11.435163;0.000183;
42;112;5.784792;11.591566;0.000181;
44;112;5.626663;11.647475;0.000177;
46;112;5.462559;11.881147;0.000175;
48;112;5.291829;12.063954;0.000172;
50;112;5.113767;12.208715;0.000168;
52;112;4.927357;12.3702;0.000164;
54;112;4.73244;12.644894;0.000161;
56;112;4.527997;12.795111;0.000156;
58;112;4.313186;13.037134;0.000152;
60;112;4.08719;13.419211;0.000148;
62;112;3.8489;13.699596;0.000142;
64;112;3.597722;14.02969;0.000136;
66;112;3.332875;14.371467;0.000129;
68;112;3.053278;14.780816;0.000122;
70;112;2.758871;15.174351;0.000113;
0;114;8.463202;11.027924;0.000252;
2;114;8.312399;10.956149;0.000246;
4;114;8.164072;10.876051;0.00024;
6;114;8.017779;10.786224;0.000233;
8;114;7.873124;10.667089;0.000227;
10;114;7.729718;10.716564;0.000223;
12;114;7.587306;10.726428;0.00022;
14;114;7.445488;10.681567;0.000215;
16;114;7.304094;10.706235;0.000211;
18;114;7.16297;10.597853;0.000205;
20;114;7.021914;10.64849;0.000202;
22;114;6.880679;10.619478;0.000197;
